Episode,Step,Agent,Health Score,Wear,Reward,Latency (ms)
2,10,PPO,99.47000122070312,0.010561587288975716,0.9890632033348083,1.411700010066852
2,20,PPO,98.94000244140625,0.021134160459041595,0.9784497618675232,1.57639998360537
2,30,PPO,98.41000366210938,0.031717728823423386,0.9678360223770142,1.6385999915655702
2,40,PPO,97.87999725341797,0.04231227561831474,0.9572219252586365,1.8075999978464097
2,50,PPO,97.3499984741211,0.05291782319545746,0.9466076493263245,1.2342999980319291
2,60,PPO,96.81999969482422,0.06353437900543213,0.9359930157661438,1.1070999898947775
2,70,PPO,96.29000091552734,0.07416198402643204,0.9253782033920288,1.354800013359636
2,80,PPO,95.76000213623047,0.0848006010055542,0.9147631525993347,1.414500002283603
2,90,PPO,95.2300033569336,0.09545022249221802,0.9041478037834167,0.977999996393919
2,100,PPO,94.69000244140625,0.10611085593700409,0.8933321833610535,1.3980999938212335
2,110,PPO,94.16000366210938,0.11678250133991241,0.8827162981033325,2.210300008300692
2,120,PPO,93.62999725341797,0.127465158700943,0.8721000552177429,1.9508000114001334
2,130,PPO,93.08999633789062,0.13815882802009583,0.8612836599349976,2.3010000004433095
2,140,PPO,92.55999755859375,0.1488635092973709,0.8506669402122498,0.911599985556677
2,150,PPO,92.0199966430664,0.15957920253276825,0.8398500084877014,1.185000000987202
2,160,PPO,91.4800033569336,0.17030589282512665,0.8290328979492188,0.9854000236373395
2,170,PPO,90.94999694824219,0.1810435801744461,0.8184152245521545,1.144799985922873
2,180,PPO,90.41000366210938,0.19179226458072662,0.8075976967811584,1.3611000031232834
2,190,PPO,89.87000274658203,0.2025519460439682,0.7967795729637146,1.4152000076137483
2,200,PPO,89.33000183105469,0.21332259476184845,0.7859613299369812,1.5293000033125281
3,10,PPO,99.47000122070312,0.010561587288975716,0.9890632033348083,1.4032000035513192
3,20,PPO,98.94000244140625,0.021134160459041595,0.9784497618675232,1.4084999857004732
3,30,PPO,98.41000366210938,0.031717728823423386,0.9678360223770142,1.6715999809093773
3,40,PPO,97.87999725341797,0.04231227561831474,0.9572219252586365,1.2946999922860414
3,50,PPO,97.3499984741211,0.05291782319545746,0.9466076493263245,1.4722000050824136
3,60,PPO,96.81999969482422,0.06353437900543213,0.9359930157661438,1.7214000108651817
3,70,PPO,96.29000091552734,0.07416198402643204,0.9253782033920288,1.6648000164423138
3,80,PPO,95.76000213623047,0.0848006010055542,0.9147631525993347,1.6447000089101493
3,90,PPO,95.2300033569336,0.09545022249221802,0.9041478037834167,1.2490999943111092
3,100,PPO,94.69000244140625,0.10611085593700409,0.8933321833610535,1.9038000027649105
3,110,PPO,94.16000366210938,0.11678250133991241,0.8827162981033325,1.4380000066012144
3,120,PPO,93.62999725341797,0.127465158700943,0.8721000552177429,2.3496999929193407
3,130,PPO,93.08999633789062,0.13815882802009583,0.8612836599349976,1.5279999934136868
3,140,PPO,92.55999755859375,0.1488635092973709,0.8506669402122498,2.1299000072758645
3,150,PPO,92.0199966430664,0.15957920253276825,0.8398500084877014,1.750800001900643
3,160,PPO,91.4800033569336,0.17030589282512665,0.8290328979492188,1.647400000365451
3,170,PPO,90.94999694824219,0.1810435801744461,0.8184152245521545,1.6653999919071794
3,180,PPO,90.41000366210938,0.19179226458072662,0.8075976967811584,1.7986999882850796
3,190,PPO,89.87000274658203,0.2025519460439682,0.7967795729637146,1.9048000103794038
3,200,PPO,89.33000183105469,0.21332259476184845,0.7859613299369812,1.4358999906107783
1,10,SAC,99.5199966430664,0.00952125620096922,0.9901608824729919,2.0488000009208918
1,20,SAC,99.05000305175781,0.019042102620005608,0.9807606935501099,1.5536000137217343
1,30,SAC,98.56999969482422,0.02856254205107689,0.971160352230072,1.4769999834243208
1,40,SAC,98.0999984741211,0.038082558661699295,0.9617600440979004,1.4866999990772456
1,50,SAC,97.62000274658203,0.04760216549038887,0.9521598219871521,1.6013999993447214
1,60,SAC,97.13999938964844,0.05712136626243591,0.9425594806671143,0.8817999914754182
1,70,SAC,96.66999816894531,0.06664017587900162,0.9331590533256531,1.1378999915905297
1,80,SAC,96.19000244140625,0.07615859806537628,0.9235588312149048,1.5508999931626022
1,90,SAC,95.72000122070312,0.08567661046981812,0.9141584634780884,1.545200007967651
1,100,SAC,95.23999786376953,0.09519413113594055,0.904558002948761,1.8527000211179256
1,110,SAC,94.76000213623047,0.1047111377120018,0.8949576616287231,1.264399994397536
1,120,SAC,94.29000091552734,0.11422763764858246,0.8855572938919067,1.5002999862190336
1,130,SAC,93.80999755859375,0.12374363094568253,0.8759568333625793,1.4705000212416053
1,140,SAC,93.33999633789062,0.133259117603302,0.8665564060211182,1.4665000198874623
1,150,SAC,92.86000061035156,0.1427740752696991,0.8569561243057251,1.4298000023700297
1,160,SAC,92.38999938964844,0.1522885411977768,0.8475556969642639,1.5838000108487904
1,170,SAC,91.91000366210938,0.1618025153875351,0.8379553556442261,1.4565000019501895
1,180,SAC,91.43000030517578,0.1713159829378128,0.8283548951148987,1.4989000046625733
1,190,SAC,90.95999908447266,0.18082892894744873,0.8189545273780823,1.0617999942041934
1,200,SAC,90.4800033569336,0.19034135341644287,0.8093541860580444,1.5811999910511076
2,10,SAC,99.5199966430664,0.00952125620096922,0.9901608824729919,2.0112000056542456
2,20,SAC,99.05000305175781,0.019042102620005608,0.9807606935501099,1.167299982625991
2,30,SAC,98.56999969482422,0.02856254205107689,0.971160352230072,1.469500013627112
2,40,SAC,98.0999984741211,0.038082558661699295,0.9617600440979004,1.4674999983981252
2,50,SAC,97.62000274658203,0.04760216549038887,0.9521598219871521,1.153699995484203
2,60,SAC,97.13999938964844,0.05712136626243591,0.9425594806671143,1.4436999917961657
2,70,SAC,96.66999816894531,0.06664017587900162,0.9331590533256531,1.410800003213808
2,80,SAC,96.19000244140625,0.07615859806537628,0.9235588312149048,1.5309999871533364
2,90,SAC,95.72000122070312,0.08567661046981812,0.9141584634780884,1.4752999995835125
2,100,SAC,95.23999786376953,0.09519413113594055,0.904558002948761,3.048699989449233
2,110,SAC,94.76000213623047,0.1047111377120018,0.8949576616287231,2.587800001492724
2,120,SAC,94.29000091552734,0.11422763764858246,0.8855572938919067,1.6176000062841922
2,130,SAC,93.80999755859375,0.12374363094568253,0.8759568333625793,1.4642000023741275
2,140,SAC,93.33999633789062,0.133259117603302,0.8665564060211182,1.4614999818149954
2,150,SAC,92.86000061035156,0.1427740752696991,0.8569561243057251,1.430899981642142
2,160,SAC,92.38999938964844,0.1522885411977768,0.8475556969642639,1.4796000032220036
2,170,SAC,91.91000366210938,0.1618025153875351,0.8379553556442261,1.608099992154166
2,180,SAC,91.43000030517578,0.1713159829378128,0.8283548951148987,1.492900017183274
2,190,SAC,90.95999908447266,0.18082892894744873,0.8189545273780823,1.469200011342764
2,200,SAC,90.4800033569336,0.19034135341644287,0.8093541860580444,1.0609000164549798
3,10,SAC,99.5199966430664,0.00952125620096922,0.9901608824729919,1.5008000191301107
3,20,SAC,99.05000305175781,0.019042102620005608,0.9807606935501099,1.633800013223663
3,30,SAC,98.56999969482422,0.02856254205107689,0.971160352230072,1.5164999931585044
3,40,SAC,98.0999984741211,0.038082558661699295,0.9617600440979004,1.6147000133059919
3,50,SAC,97.62000274658203,0.04760216549038887,0.9521598219871521,1.6833999834489077
3,60,SAC,97.13999938964844,0.05712136626243591,0.9425594806671143,1.7726000223774463
3,70,SAC,96.66999816894531,0.06664017587900162,0.9331590533256531,1.4549999905284494
3,80,SAC,96.19000244140625,0.07615859806537628,0.9235588312149048,1.4741999912075698
3,90,SAC,95.72000122070312,0.08567661046981812,0.9141584634780884,1.3971999869681895
3,100,SAC,95.23999786376953,0.09519413113594055,0.904558002948761,1.9271000055596232
3,110,SAC,94.76000213623047,0.1047111377120018,0.8949576616287231,1.6088999982457608
3,120,SAC,94.29000091552734,0.11422763764858246,0.8855572938919067,1.148799987277016
3,130,SAC,93.80999755859375,0.12374363094568253,0.8759568333625793,1.4559999981429428
3,140,SAC,93.33999633789062,0.133259117603302,0.8665564060211182,1.4434000186156482
3,150,SAC,92.86000061035156,0.1427740752696991,0.8569561243057251,1.5131000254768878
3,160,SAC,92.38999938964844,0.1522885411977768,0.8475556969642639,1.6873000131454319
3,170,SAC,91.91000366210938,0.1618025153875351,0.8379553556442261,1.3022000202909112
3,180,SAC,91.43000030517578,0.1713159829378128,0.8283548951148987,1.4500000106636435
3,190,SAC,90.95999908447266,0.18082892894744873,0.8189545273780823,1.514500007033348
3,200,SAC,90.4800033569336,0.19034135341644287,0.8093541860580444,1.461399981053546
1,10,A2C,99.69000244140625,0.0061481790617108345,0.8789432048797607,1.0335999832022935
1,20,A2C,99.38999938964844,0.01229050476104021,0.8728980422019958,1.2311000027693808
1,30,A2C,99.08000183105469,0.01842699944972992,0.8666531443595886,1.2586999800987542
1,40,A2C,98.7699966430664,0.0245576873421669,0.8604081869125366,1.5611999842803925
1,50,A2C,98.47000122070312,0.030682586133480072,0.8543635010719299,1.304799981880933
1,60,A2C,98.16000366210938,0.03680170699954033,0.8481188416481018,1.2564999924506992
1,70,A2C,97.8499984741211,0.042915087193250656,0.8418742418289185,1.212400005897507
1,80,A2C,97.55000305175781,0.049022745341062546,0.8358298540115356,1.5100000018719584
1,90,A2C,97.23999786376953,0.05512470752000809,0.8295853137969971,1.207799999974668
1,100,A2C,96.94000244140625,0.061220988631248474,0.8235412240028381,1.1870999878738075
1,110,A2C,96.62999725341797,0.06731162965297699,0.8172969222068787,1.2972000113222748
1,120,A2C,96.33000183105469,0.07339664548635483,0.8112529516220093,1.1276000004727393
1,130,A2C,96.02999877929688,0.07947605848312378,0.8052089810371399,1.1585000029299408
1,140,A2C,95.72000122070312,0.08554988354444504,0.7989652156829834,1.2033999955747277
1,150,A2C,95.41999816894531,0.0916181281208992,0.7929214835166931,1.038500020513311
1,160,A2C,95.12000274658203,0.09768082946538925,0.7868779897689819,1.1482999834697694
1,170,A2C,94.80999755859375,0.10373800992965698,0.7806344032287598,1.2915999977849424
1,180,A2C,94.51000213623047,0.10978967696428299,0.7745911478996277,1.5223000082187355
1,190,A2C,94.20999908447266,0.11583587527275085,0.7685478329658508,1.5822999994270504
1,200,A2C,93.91000366210938,0.12187661230564117,0.7625047564506531,1.3360999873839319
2,10,A2C,99.69000244140625,0.0061481790617108345,0.8789432048797607,1.709200005279854
2,20,A2C,99.38999938964844,0.01229050476104021,0.8728980422019958,1.112400001147762
2,30,A2C,99.08000183105469,0.01842699944972992,0.8666531443595886,1.2341999972704798
2,40,A2C,98.7699966430664,0.0245576873421669,0.8604081869125366,1.4718000020366162
2,50,A2C,98.47000122070312,0.030682586133480072,0.8543635010719299,1.0996999917551875
2,60,A2C,98.16000366210938,0.03680170699954033,0.8481188416481018,1.34529999922961
2,70,A2C,97.8499984741211,0.042915087193250656,0.8418742418289185,1.1192999954801053
2,80,A2C,97.55000305175781,0.049022745341062546,0.8358298540115356,1.8393000063952059
2,90,A2C,97.23999786376953,0.05512470752000809,0.8295853137969971,1.8177999882027507
2,100,A2C,96.94000244140625,0.061220988631248474,0.8235412240028381,1.8653000006452203
2,110,A2C,96.62999725341797,0.06731162965297699,0.8172969222068787,2.337700017960742
2,120,A2C,96.33000183105469,0.07339664548635483,0.8112529516220093,3.7378999986685812
2,130,A2C,96.02999877929688,0.07947605848312378,0.8052089810371399,2.1865000016987324
2,140,A2C,95.72000122070312,0.08554988354444504,0.7989652156829834,1.6904000076465309
2,150,A2C,95.41999816894531,0.0916181281208992,0.7929214835166931,3.0949000210966915
2,160,A2C,95.12000274658203,0.09768082946538925,0.7868779897689819,1.5310999879147857
2,170,A2C,94.80999755859375,0.10373800992965698,0.7806344032287598,0.9578999888617545
2,180,A2C,94.51000213623047,0.10978967696428299,0.7745911478996277,1.3202999834902585
2,190,A2C,94.20999908447266,0.11583587527275085,0.7685478329658508,0.9115000138990581
2,200,A2C,93.91000366210938,0.12187661230564117,0.7625047564506531,1.0820000024978071
3,10,A2C,99.69000244140625,0.0061481790617108345,0.8789432048797607,1.3786999916192144
3,20,A2C,99.38999938964844,0.01229050476104021,0.8728980422019958,2.9405000095721334
3,30,A2C,99.08000183105469,0.01842699944972992,0.8666531443595886,1.0920999920926988
3,40,A2C,98.7699966430664,0.0245576873421669,0.8604081869125366,0.9577999881003052
3,50,A2C,98.47000122070312,0.030682586133480072,0.8543635010719299,1.226899999892339
3,60,A2C,98.16000366210938,0.03680170699954033,0.8481188416481018,1.368099998217076
3,70,A2C,97.8499984741211,0.042915087193250656,0.8418742418289185,0.6957000005058944
3,80,A2C,97.55000305175781,0.049022745341062546,0.8358298540115356,0.5647999932989478
3,90,A2C,97.23999786376953,0.05512470752000809,0.8295853137969971,0.46859998838044703
3,100,A2C,96.94000244140625,0.061220988631248474,0.8235412240028381,1.140499982284382
3,110,A2C,96.62999725341797,0.06731162965297699,0.8172969222068787,0.6831999926362187
3,120,A2C,96.33000183105469,0.07339664548635483,0.8112529516220093,0.8875000057742
3,130,A2C,96.02999877929688,0.07947605848312378,0.8052089810371399,0.5086999735794961
3,140,A2C,95.72000122070312,0.08554988354444504,0.7989652156829834,0.4853999998886138
3,150,A2C,95.41999816894531,0.0916181281208992,0.7929214835166931,0.4773999971803278
3,160,A2C,95.12000274658203,0.09768082946538925,0.7868779897689819,0.7356000132858753
3,170,A2C,94.80999755859375,0.10373800992965698,0.7806344032287598,0.548299984075129
3,180,A2C,94.51000213623047,0.10978967696428299,0.7745911478996277,0.6381999992299825
3,190,A2C,94.20999908447266,0.11583587527275085,0.7685478329658508,0.5548000044655055
3,200,A2C,93.91000366210938,0.12187661230564117,0.7625047564506531,1.0551000013947487
