Episode,Step,Agent,Health Score,Wear,Reward,Latency (ms)
2,10,PPO,99.55000305175781,0.009070274420082569,0.9892163276672363,0.7036000024527311
2,20,PPO,99.08999633789062,0.018137643113732338,0.9799984097480774,0.8353000011993572
2,30,PPO,98.63999938964844,0.027202121913433075,0.9709805846214294,0.5984000017633662
2,40,PPO,98.19000244140625,0.03626371920108795,0.9619628190994263,0.7538000027125236
2,50,PPO,97.7300033569336,0.04532245174050331,0.9527449607849121,0.5902999982936308
2,60,PPO,97.27999877929688,0.054378341883420944,0.9437270164489746,0.5661999966832809
2,70,PPO,96.83000183105469,0.06343141943216324,0.9347091913223267,0.6001000001560897
2,80,PPO,96.37999725341797,0.07248171418905258,0.9256910681724548,0.6799999973736703
2,90,PPO,95.91999816894531,0.08152922242879868,0.9164732098579407,0.8861000023898669
2,100,PPO,95.47000122070312,0.09057395905256271,0.9074553847312927,0.545299997611437
2,110,PPO,95.0199966430664,0.09961594641208649,0.8984373807907104,0.6064000008336734
2,120,PPO,94.56999969482422,0.10865519940853119,0.8894195556640625,0.5974000014248304
2,130,PPO,94.12000274658203,0.11769172549247742,0.8804016709327698,0.5633999971905723
2,140,PPO,93.66000366210938,0.12672555446624756,0.8711838126182556,0.5458000014186837
2,150,PPO,93.20999908447266,0.1357566863298416,0.8621658682823181,0.7039999982225709
2,160,PPO,92.76000213623047,0.14478516578674316,0.8531479835510254,0.6001000001560897
2,170,PPO,92.30999755859375,0.15381097793579102,0.8441300392150879,0.9485999980825
2,180,PPO,91.86000061035156,0.16283416748046875,0.8351122140884399,0.6116999975347426
2,190,PPO,91.41000366210938,0.17185473442077637,0.826094388961792,0.5350999999791384
2,200,PPO,90.95999908447266,0.18087270855903625,0.8170764446258545,0.5696000007446855
3,10,PPO,99.55000305175781,0.009070274420082569,0.9892163276672363,0.6366000015987083
3,20,PPO,99.08999633789062,0.018137643113732338,0.9799984097480774,0.5428999975265469
3,30,PPO,98.63999938964844,0.027202121913433075,0.9709805846214294,0.9227000009559561
3,40,PPO,98.19000244140625,0.03626371920108795,0.9619628190994263,0.5590000000665896
3,50,PPO,97.7300033569336,0.04532245174050331,0.9527449607849121,0.7025999984762166
3,60,PPO,97.27999877929688,0.054378341883420944,0.9437270164489746,0.5383999996411148
3,70,PPO,96.83000183105469,0.06343141943216324,0.9347091913223267,0.4728999992948957
3,80,PPO,96.37999725341797,0.07248171418905258,0.9256910681724548,0.98230000003241
3,90,PPO,95.91999816894531,0.08152922242879868,0.9164732098579407,0.7229000002553221
3,100,PPO,95.47000122070312,0.09057395905256271,0.9074553847312927,0.48880000031203963
3,110,PPO,95.0199966430664,0.09961594641208649,0.8984373807907104,0.5856999996467493
3,120,PPO,94.56999969482422,0.10865519940853119,0.8894195556640625,0.48799999785842374
3,130,PPO,94.12000274658203,0.11769172549247742,0.8804016709327698,0.5108000004838686
3,140,PPO,93.66000366210938,0.12672555446624756,0.8711838126182556,0.7292999980563764
3,150,PPO,93.20999908447266,0.1357566863298416,0.8621658682823181,0.8297999993374106
3,160,PPO,92.76000213623047,0.14478516578674316,0.8531479835510254,0.4974000003130641
3,170,PPO,92.30999755859375,0.15381097793579102,0.8441300392150879,0.5577000010816846
3,180,PPO,91.86000061035156,0.16283416748046875,0.8351122140884399,0.45649999810848385
3,190,PPO,91.41000366210938,0.17185473442077637,0.826094388961792,0.4614000026776921
3,200,PPO,90.95999908447266,0.18087270855903625,0.8170764446258545,0.7409999998344574
1,10,SAC,99.54000091552734,0.009290325455367565,0.9902856945991516,1.7358000004605856
1,20,SAC,99.06999969482422,0.018580881878733635,0.9808858036994934,1.4282000011007767
1,30,SAC,98.61000061035156,0.027871672064065933,0.9716858863830566,0.9313000009569805
1,40,SAC,98.13999938964844,0.03716268390417099,0.9622859954833984,1.3982000018586405
1,50,SAC,97.68000030517578,0.04645392298698425,0.9530860781669617,1.4229000007617287
1,60,SAC,97.20999908447266,0.05574538931250572,0.9436861872673035,1.3550000003306195
1,70,SAC,96.75,0.06503718346357346,0.9344863295555115,1.5464999996765982
1,80,SAC,96.27999877929688,0.07432937622070312,0.9250866174697876,1.30640000134008
1,90,SAC,95.81999969482422,0.08362197130918503,0.9158869981765747,0.9211000033246819
1,100,SAC,95.3499984741211,0.09291505068540573,0.9064875841140747,1.0089999996125698
1,110,SAC,94.88999938964844,0.10220875591039658,0.8972883224487305,0.856399998156121
1,120,SAC,94.41999816894531,0.11150308698415756,0.88788902759552,0.8364000022993423
1,130,SAC,93.95999908447266,0.12079805135726929,0.878689706325531,0.842400000692578
1,140,SAC,93.5,0.13009361922740936,0.869490385055542,0.8546999997633975
1,150,SAC,93.02999877929688,0.1393897980451584,0.8600910902023315,1.8406999988656025
1,160,SAC,92.56999969482422,0.14868658781051636,0.8508917689323425,1.441300002625212
1,170,SAC,92.0999984741211,0.15798397362232208,0.8414923548698425,1.4861000017845072
1,180,SAC,91.63999938964844,0.16728192567825317,0.8322929739952087,1.4460000020335428
1,190,SAC,91.16999816894531,0.17658044397830963,0.8228935599327087,0.9724000010464806
1,200,SAC,90.70999908447266,0.18587951362133026,0.8136940598487854,0.9869999994407408
2,10,SAC,99.54000091552734,0.009290325455367565,0.9902856945991516,0.9687000019766856
2,20,SAC,99.06999969482422,0.018580881878733635,0.9808858036994934,0.9081999996851664
2,30,SAC,98.61000061035156,0.027871672064065933,0.9716858863830566,1.624100001208717
2,40,SAC,98.13999938964844,0.03716268390417099,0.9622859954833984,1.7096999981731642
2,50,SAC,97.68000030517578,0.04645392298698425,0.9530860781669617,1.9451000007393304
2,60,SAC,97.20999908447266,0.05574538931250572,0.9436861872673035,1.7608000016480219
2,70,SAC,96.75,0.06503718346357346,0.9344863295555115,0.9836999997787643
2,80,SAC,96.27999877929688,0.07432937622070312,0.9250866174697876,1.0676999991119374
2,90,SAC,95.81999969482422,0.08362197130918503,0.9158869981765747,1.521300000604242
2,100,SAC,95.3499984741211,0.09291505068540573,0.9064875841140747,0.9577999990142416
2,110,SAC,94.88999938964844,0.10220875591039658,0.8972883224487305,1.0198000018135644
2,120,SAC,94.41999816894531,0.11150308698415756,0.88788902759552,1.2928999967698473
2,130,SAC,93.95999908447266,0.12079805135726929,0.878689706325531,1.196099998196587
2,140,SAC,93.5,0.13009361922740936,0.869490385055542,1.1391000007279217
2,150,SAC,93.02999877929688,0.1393897980451584,0.8600910902023315,1.05489999987185
2,160,SAC,92.56999969482422,0.14868658781051636,0.8508917689323425,0.9448999990127049
2,170,SAC,92.0999984741211,0.15798397362232208,0.8414923548698425,1.0447000022395514
2,180,SAC,91.63999938964844,0.16728192567825317,0.8322929739952087,1.0175999996135943
2,190,SAC,91.16999816894531,0.17658044397830963,0.8228935599327087,1.6605000018898863
2,200,SAC,90.70999908447266,0.18587951362133026,0.8136940598487854,1.6133000026457012
3,10,SAC,99.54000091552734,0.009290325455367565,0.9902856945991516,1.6686999988451134
3,20,SAC,99.06999969482422,0.018580881878733635,0.9808858036994934,2.1797000008518808
3,30,SAC,98.61000061035156,0.027871672064065933,0.9716858863830566,1.9100999998045154
3,40,SAC,98.13999938964844,0.03716268390417099,0.9622859954833984,1.682400001300266
3,50,SAC,97.68000030517578,0.04645392298698425,0.9530860781669617,1.7134999980044086
3,60,SAC,97.20999908447266,0.05574538931250572,0.9436861872673035,1.7488000012235716
3,70,SAC,96.75,0.06503718346357346,0.9344863295555115,1.5597999990859535
3,80,SAC,96.27999877929688,0.07432937622070312,0.9250866174697876,2.025499998126179
3,90,SAC,95.81999969482422,0.08362197130918503,0.9158869981765747,1.664100000198232
3,100,SAC,95.3499984741211,0.09291505068540573,0.9064875841140747,1.8496999982744455
3,110,SAC,94.88999938964844,0.10220875591039658,0.8972883224487305,1.8140000029234216
3,120,SAC,94.41999816894531,0.11150308698415756,0.88788902759552,1.5672000008635223
3,130,SAC,93.95999908447266,0.12079805135726929,0.878689706325531,1.8113000005541835
3,140,SAC,93.5,0.13009361922740936,0.869490385055542,1.74939999851631
3,150,SAC,93.02999877929688,0.1393897980451584,0.8600910902023315,2.2160000007716008
3,160,SAC,92.56999969482422,0.14868658781051636,0.8508917689323425,1.5578999991703313
3,170,SAC,92.0999984741211,0.15798397362232208,0.8414923548698425,1.1711000006471295
3,180,SAC,91.63999938964844,0.16728192567825317,0.8322929739952087,1.7139999981736764
3,190,SAC,91.16999816894531,0.17658044397830963,0.8228935599327087,2.266599996801233
3,200,SAC,90.70999908447266,0.18587951362133026,0.8136940598487854,2.1783000011055265
1,10,A2C,99.5,0.010099404491484165,0.9897123575210571,1.904699998704018
1,20,A2C,98.98999786376953,0.020199378952383995,0.9795289635658264,1.501899998402223
1,30,A2C,98.4800033569336,0.030299916863441467,0.9693451523780823,1.6228999993472826
1,40,A2C,97.9800033569336,0.04040098562836647,0.9593607187271118,1.5277000020432752
1,50,A2C,97.47000122070312,0.05050261318683624,0.9491756558418274,0.9071000022231601
1,60,A2C,96.97000122070312,0.060604777187108994,0.939190149307251,0.9538999984215479
1,70,A2C,96.45999908447266,0.07070750743150711,0.929003894329071,1.4559000010194723
1,80,A2C,95.95999908447266,0.0808107778429985,0.9190173149108887,1.4914000021235552
1,90,A2C,95.44999694824219,0.09091457724571228,0.9088301062583923,1.9824999981210567
1,100,A2C,94.94999694824219,0.10101889073848724,0.898842453956604,1.6006000005290844
1,110,A2C,94.44000244140625,0.1111237183213234,0.888654351234436,1.3499000015144702
1,120,A2C,93.94000244140625,0.12122905254364014,0.8786656260490417,1.3674000001628883
1,130,A2C,93.43000030517578,0.13133490085601807,0.8684763312339783,1.4918000015313737
1,140,A2C,92.93000030517578,0.1414412409067154,0.858486533164978,0.6394000010914169
1,150,A2C,92.41999816894531,0.15154805779457092,0.8482962250709534,0.6459000032918993
1,160,A2C,91.91999816894531,0.16165533661842346,0.8383054137229919,1.1687000005622394
1,170,A2C,91.41000366210938,0.1717631220817566,0.8281141519546509,0.6769000028725713
1,180,A2C,90.91000366210938,0.18187135457992554,0.8181223273277283,0.787499997386476
1,190,A2C,90.4000015258789,0.19198006391525269,0.8079299926757812,0.6472999994002748
1,200,A2C,89.9000015258789,0.20208923518657684,0.7979370355606079,0.6696000018564519
2,10,A2C,99.5,0.010099404491484165,0.9897123575210571,0.6844000017736107
2,20,A2C,98.98999786376953,0.020199378952383995,0.9795289635658264,0.9388999969814904
2,30,A2C,98.4800033569336,0.030299916863441467,0.9693451523780823,0.6503999975393526
2,40,A2C,97.9800033569336,0.04040098562836647,0.9593607187271118,0.6429000022762921
2,50,A2C,97.47000122070312,0.05050261318683624,0.9491756558418274,0.6576000014320016
2,60,A2C,96.97000122070312,0.060604777187108994,0.939190149307251,0.5848000000696629
2,70,A2C,96.45999908447266,0.07070750743150711,0.929003894329071,0.6176999995659571
2,80,A2C,95.95999908447266,0.0808107778429985,0.9190173149108887,0.685800001519965
2,90,A2C,95.44999694824219,0.09091457724571228,0.9088301062583923,0.6042999993951526
2,100,A2C,94.94999694824219,0.10101889073848724,0.898842453956604,0.620599999820115
2,110,A2C,94.44000244140625,0.1111237183213234,0.888654351234436,0.6199000017659273
2,120,A2C,93.94000244140625,0.12122905254364014,0.8786656260490417,0.6200999996508472
2,130,A2C,93.43000030517578,0.13133490085601807,0.8684763312339783,0.6171999993966892
2,140,A2C,92.93000030517578,0.1414412409067154,0.858486533164978,0.5764999987150077
2,150,A2C,92.41999816894531,0.15154805779457092,0.8482962250709534,0.83710000035353
2,160,A2C,91.91999816894531,0.16165533661842346,0.8383054137229919,0.6527999976242427
2,170,A2C,91.41000366210938,0.1717631220817566,0.8281141519546509,0.6171999993966892
2,180,A2C,90.91000366210938,0.18187135457992554,0.8181223273277283,0.6437000010919292
2,190,A2C,90.4000015258789,0.19198006391525269,0.8079299926757812,0.5557000004046131
2,200,A2C,89.9000015258789,0.20208923518657684,0.7979370355606079,0.6072000032872893
3,10,A2C,99.5,0.010099404491484165,0.9897123575210571,0.5703000024368521
3,20,A2C,98.98999786376953,0.020199378952383995,0.9795289635658264,0.769000002037501
3,30,A2C,98.4800033569336,0.030299916863441467,0.9693451523780823,1.3395999994827434
3,40,A2C,97.9800033569336,0.04040098562836647,0.9593607187271118,0.5778000013378914
3,50,A2C,97.47000122070312,0.05050261318683624,0.9491756558418274,0.6248999998206273
3,60,A2C,96.97000122070312,0.060604777187108994,0.939190149307251,0.6071999996493105
3,70,A2C,96.45999908447266,0.07070750743150711,0.929003894329071,0.5228999980317894
3,80,A2C,95.95999908447266,0.0808107778429985,0.9190173149108887,0.5281000012473669
3,90,A2C,95.44999694824219,0.09091457724571228,0.9088301062583923,0.47869999980321154
3,100,A2C,94.94999694824219,0.10101889073848724,0.898842453956604,0.9516999998595566
3,110,A2C,94.44000244140625,0.1111237183213234,0.888654351234436,0.5144999995536637
3,120,A2C,93.94000244140625,0.12122905254364014,0.8786656260490417,0.5490000003192108
3,130,A2C,93.43000030517578,0.13133490085601807,0.8684763312339783,0.9012999980768654
3,140,A2C,92.93000030517578,0.1414412409067154,0.858486533164978,0.5270000001473818
3,150,A2C,92.41999816894531,0.15154805779457092,0.8482962250709534,0.49500000022817403
3,160,A2C,91.91999816894531,0.16165533661842346,0.8383054137229919,0.7929000021249522
3,170,A2C,91.41000366210938,0.1717631220817566,0.8281141519546509,0.540600001841085
3,180,A2C,90.91000366210938,0.18187135457992554,0.8181223273277283,0.5529000009119045
3,190,A2C,90.4000015258789,0.19198006391525269,0.8079299926757812,0.79840000034892
3,200,A2C,89.9000015258789,0.20208923518657684,0.7979370355606079,0.5777000005764421
